Episode,AgentID,FinalX,FinalY,TotalReward,FoodCollected,CollisionCount,EpisodeLength,RandomActions,GreedyActions
1,0,9,0,-44,16,5,200,36,164
1,1,6,6,-21,17,2,200,39,161
1,2,2,8,-151,7,7,200,42,158
2,0,1,1,-32,16,2,200,32,168
2,1,3,6,-43,15,2,200,46,154
2,2,2,7,-84,12,4,200,42,158
3,0,7,1,111,29,2,200,37,163
3,1,4,4,45,23,2,200,42,158
3,2,5,2,-79,11,0,200,37,163
4,0,7,2,-65,13,2,200,46,154
4,1,7,6,-65,13,2,200,41,159
4,2,8,5,64,24,0,200,44,156
5,0,5,1,-139,7,4,200,50,150
5,1,0,3,-28,16,1,200,39,161
5,2,1,4,-77,13,5,200,41,159
6,0,6,0,-68,12,0,200,30,170
6,1,5,3,-68,12,0,200,44,156
6,2,8,2,75,25,0,200,40,160
7,0,6,7,34,22,2,200,40,160
7,1,0,0,41,23,3,200,48,152
7,2,5,3,-80,12,3,200,46,154
8,0,8,4,-1,21,8,200,47,153
8,1,8,8,5,19,1,200,27,173
8,2,5,2,36,24,7,200,35,165
9,0,8,0,170,34,1,200,46,154
9,1,6,8,19,21,3,200,41,159
9,2,2,8,-18,18,4,200,38,162
10,0,8,8,158,34,4,200,43,157
10,1,9,1,92,28,4,200,41,159
10,2,1,4,-32,16,2,200,49,151
11,0,5,8,0,20,5,200,38,162
11,1,3,8,184,36,3,200,36,164
11,2,2,4,144,32,2,200,44,156
12,0,9,6,170,34,1,200,38,162
12,1,7,4,-6,18,1,200,44,156
12,2,3,1,34,22,2,200,35,165
13,0,0,1,85,27,3,200,37,163
13,1,0,5,102,30,7,200,38,162
13,2,1,2,128,32,6,200,40,160
14,0,0,6,-6,18,1,200,38,162
14,1,4,1,96,28,3,200,39,161
14,2,9,3,166,34,2,200,41,159
15,0,8,1,65,27,8,200,31,169
15,1,4,2,47,25,7,200,40,160
15,2,1,8,5,19,1,200,45,155
16,0,8,1,130,30,0,200,44,156
16,1,2,0,1,19,2,200,45,155
16,2,8,7,89,27,2,200,44,156
17,0,5,1,162,34,3,200,42,158
17,1,5,7,100,28,2,200,36,164
17,2,9,0,236,40,1,200,40,160
18,0,9,4,108,28,0,200,32,168
18,1,0,7,75,25,0,200,41,159
18,2,4,2,9,19,0,200,46,154
19,0,4,8,133,31,2,200,42,158
19,1,4,6,137,31,1,200,44,156
19,2,0,3,107,29,3,200,39,161
20,0,3,5,121,31,5,200,47,153
20,1,7,6,165,35,5,200,45,155
20,2,1,4,86,26,0,200,36,164
21,0,9,4,-50,18,12,200,37,163
21,1,7,8,148,36,12,200,35,165
21,2,4,6,1,19,2,200,24,176
22,0,3,7,262,42,0,200,35,165
22,1,1,5,203,37,1,200,44,156
22,2,6,2,258,42,1,200,38,162
23,0,6,6,218,38,0,200,45,155
23,1,8,1,163,33,0,200,37,163
23,2,1,6,75,25,0,200,39,161
24,0,5,3,158,34,4,200,37,163
24,1,9,5,-8,20,7,200,31,169
24,2,4,7,169,35,4,200,35,165
25,0,5,5,56,28,13,200,36,164
25,1,5,3,48,28,15,200,45,155
25,2,9,1,5,23,12,200,40,160
26,0,3,0,63,25,3,200,42,158
26,1,5,9,188,36,2,200,44,156
26,2,8,6,217,39,3,200,45,155
27,0,0,8,179,37,7,200,37,163
27,1,1,0,125,31,4,200,37,163
27,2,9,4,206,38,3,200,36,164
28,0,4,5,118,30,3,200,38,162
28,1,0,4,141,31,0,200,37,163
28,2,4,4,85,27,3,200,36,164
29,0,7,4,215,41,9,200,36,164
29,1,8,4,237,43,9,200,35,165
29,2,0,6,199,37,2,200,40,160
30,0,9,3,140,32,3,200,44,156
30,1,8,0,195,37,3,200,45,155
30,2,2,9,262,42,0,200,38,162
31,0,8,3,27,25,12,200,44,156
31,1,5,5,86,30,11,200,37,163
31,2,1,2,247,41,1,200,42,158
32,0,1,5,-45,17,8,200,29,171
32,1,7,9,243,41,2,200,43,157
32,2,1,7,139,33,6,200,40,160
33,0,6,6,185,39,11,200,37,163
33,1,9,2,98,34,19,200,37,163
33,2,4,9,20,28,22,200,37,163
34,0,6,6,170,34,1,200,40,160
34,1,8,0,147,33,4,200,35,165
34,2,9,2,264,44,5,200,38,162
35,0,2,8,199,37,2,200,44,156
35,1,9,6,201,39,7,200,44,156
35,2,4,3,231,41,5,200,46,154
36,0,7,1,148,32,1,200,35,165
36,1,3,3,177,35,2,200,37,163
36,2,1,2,93,27,1,200,40,160
37,0,6,4,145,39,21,200,30,170
37,1,1,4,62,30,17,200,44,156
37,2,5,6,283,49,14,200,30,170
38,0,5,6,250,42,3,200,45,155
38,1,0,1,236,40,1,200,47,153
38,2,5,1,111,29,2,200,44,156
39,0,3,8,298,46,2,200,43,157
39,1,2,7,-18,18,4,200,35,165
39,2,1,5,-76,12,2,200,45,155
40,0,5,1,298,46,2,200,49,151
40,1,8,4,96,28,3,200,40,160
40,2,2,5,250,42,3,200,36,164
41,0,6,7,50,26,9,200,38,162
41,1,5,5,76,28,8,200,37,163
41,2,6,6,99,29,5,200,40,160
42,0,2,2,165,35,5,200,45,155
42,1,2,0,77,27,5,200,39,161
42,2,8,1,163,33,0,200,46,154
43,0,8,8,188,36,2,200,44,156
43,1,4,2,195,37,3,200,46,154
43,2,6,6,264,44,5,200,39,161
44,0,6,7,208,40,8,200,41,159
44,1,8,0,211,41,10,200,35,165
44,2,5,1,156,36,10,200,35,165
45,0,2,2,263,49,19,200,29,171
45,1,9,0,149,39,20,200,37,163
45,2,3,4,46,26,10,200,45,155
46,0,4,0,199,37,2,200,39,161
46,1,1,0,181,39,12,200,30,170
46,2,7,2,90,30,10,200,39,161
47,0,5,1,112,32,10,200,45,155
47,1,9,5,227,41,6,200,50,150
47,2,5,2,92,28,4,200,39,161
48,0,3,7,292,48,9,200,43,157
48,1,8,1,239,41,3,200,43,157
48,2,1,7,227,41,6,200,41,159
49,0,6,1,264,44,5,200,49,151
49,1,9,5,164,36,8,200,40,160
49,2,9,2,163,37,11,200,36,164
50,0,9,1,82,30,12,200,32,168
50,1,7,9,17,23,9,200,39,161
50,2,2,1,199,41,13,200,36,164
51,0,2,3,134,34,10,200,52,148
51,1,8,0,155,37,13,200,50,150
51,2,4,3,101,31,10,200,43,157
52,0,7,5,-40,16,4,200,38,162
52,1,5,5,183,37,6,200,42,158
52,2,3,2,122,30,2,200,39,161
53,0,7,0,220,40,5,200,42,158
53,1,6,9,181,35,1,200,35,165
53,2,4,5,172,36,6,200,46,154
54,0,2,9,265,47,13,200,37,163
54,1,8,1,270,46,9,200,42,158
54,2,8,2,68,28,10,200,35,165
55,0,6,4,240,40,0,200,31,169
55,1,1,2,34,22,2,200,49,151
55,2,4,8,188,36,2,200,41,159
56,0,6,6,218,38,0,200,47,153
56,1,5,5,-35,19,11,200,47,153
56,2,3,0,97,31,11,200,44,156
57,0,2,5,28,24,9,200,37,163
57,1,3,6,448,60,3,200,30,170
57,2,1,8,172,36,6,200,47,153
58,0,0,0,76,28,8,200,38,162
58,1,0,6,199,37,2,200,37,163
58,2,7,7,189,39,10,200,46,154
59,0,5,0,291,45,1,200,35,165
59,1,4,7,147,33,4,200,37,163
59,2,3,9,129,31,3,200,49,151
60,0,7,0,266,46,10,200,52,148
60,1,2,6,123,33,10,200,33,167
60,2,7,6,361,51,0,200,35,165
61,0,1,4,120,36,19,200,42,158
61,1,0,6,217,43,14,200,31,169
61,2,2,6,144,36,13,200,44,156
62,0,1,6,45,27,13,200,31,169
62,1,9,6,-33,21,16,200,46,154
62,2,3,7,144,36,13,200,40,160
63,0,7,4,147,33,4,200,44,156
63,1,4,6,89,27,2,200,42,158
63,2,8,1,227,41,6,200,44,156
64,0,5,9,232,40,2,200,45,155
64,1,4,2,56,28,13,200,43,157
64,2,7,7,251,45,11,200,32,168
65,0,7,4,301,47,4,200,44,156
65,1,9,5,92,28,4,200,36,164
65,2,6,2,144,32,2,200,39,161
66,0,4,0,210,46,24,200,33,167
66,1,4,8,-277,9,44,200,43,157
66,2,3,2,-77,25,38,200,37,163
67,0,9,8,159,37,12,200,32,168
67,1,2,1,284,44,0,200,25,175
67,2,9,7,71,29,12,200,31,169
68,0,9,7,120,32,8,200,41,159
68,1,3,5,165,35,5,200,32,168
68,2,7,1,44,24,5,200,46,154
69,0,1,6,74,30,14,200,39,161
69,1,9,5,88,36,27,200,41,159
69,2,8,0,67,29,13,200,51,149
70,0,4,1,-112,16,22,200,47,153
70,1,4,7,138,38,20,200,32,168
70,2,6,7,-2,22,11,200,55,145
71,0,6,8,42,26,11,200,46,154
71,1,7,9,39,29,20,200,44,156
71,2,3,1,49,27,12,200,45,155
72,0,9,7,298,46,2,200,47,153
72,1,0,4,499,65,4,200,42,158
72,2,2,5,260,44,6,200,47,153
73,0,8,8,122,34,13,200,44,156
73,1,4,7,220,44,16,200,43,157
73,2,2,7,210,42,13,200,39,161
74,0,5,3,-1,25,19,200,33,167
74,1,0,3,-92,16,17,200,43,157
74,2,4,7,342,50,2,200,41,159
75,0,0,2,205,39,6,200,40,160
75,1,4,8,165,35,5,200,41,159
75,2,5,8,126,30,1,200,40,160
76,0,3,3,59,29,15,200,38,162
76,1,4,1,45,27,13,200,40,160
76,2,5,7,123,33,10,200,47,153
77,0,9,3,220,40,5,200,39,161
77,1,2,1,240,40,0,200,40,160
77,2,7,6,165,35,5,200,43,157
78,0,9,5,156,36,10,200,33,167
78,1,1,0,407,57,5,200,34,166
78,2,5,8,253,43,5,200,34,166
79,0,6,6,195,37,3,200,45,155
79,1,3,5,174,38,11,200,39,161
79,2,4,4,206,42,14,200,39,161
80,0,0,4,250,46,14,200,41,159
80,1,7,8,269,47,12,200,33,167
80,2,7,0,298,46,2,200,42,158
81,0,6,3,109,35,19,200,40,160
81,1,6,4,-71,15,9,200,40,160
81,2,3,7,79,29,10,200,33,167
82,0,7,5,460,60,0,200,38,162
82,1,1,0,87,29,8,200,51,149
82,2,4,4,142,34,8,200,40,160
83,0,9,7,86,30,11,200,39,161
83,1,4,0,57,27,10,200,46,154
83,2,6,8,-95,15,15,200,43,157
84,0,5,2,116,32,9,200,44,156
84,1,3,7,226,42,9,200,31,169
84,2,1,3,97,27,0,200,40,160
85,0,1,0,147,33,4,200,47,153
85,1,5,7,69,27,7,200,46,154
85,2,8,0,201,39,7,200,43,157
86,0,5,7,190,38,7,200,29,171
86,1,2,3,72,28,9,200,34,166
86,2,2,6,-7,19,4,200,39,161
87,0,3,1,79,29,10,200,33,167
87,1,5,5,238,42,6,200,30,170
87,2,8,2,224,40,4,200,35,165
88,0,0,5,207,37,0,200,39,161
88,1,5,8,74,26,3,200,35,165
88,2,9,5,294,46,3,200,32,168
89,0,8,8,297,47,5,200,36,164
89,1,4,2,246,42,4,200,48,152
89,2,6,4,259,45,9,200,46,154
90,0,3,7,361,51,0,200,36,164
90,1,8,6,134,34,10,200,43,157
90,2,9,4,2,22,10,200,41,159
91,0,0,1,49,23,1,200,38,162
91,1,4,6,176,36,5,200,41,159
91,2,5,4,183,37,6,200,35,165
92,0,7,6,242,42,5,200,37,163
92,1,3,9,181,35,1,200,45,155
92,2,6,2,106,30,6,200,52,148
93,0,7,4,53,31,22,200,42,158
93,1,7,1,127,37,20,200,38,162
93,2,2,5,206,42,14,200,32,168
94,0,0,3,163,41,22,200,42,158
94,1,8,7,198,42,16,200,36,164
94,2,8,1,293,47,6,200,36,164
95,0,8,1,288,48,10,200,31,169
95,1,2,8,191,37,4,200,44,156
95,2,6,9,186,38,8,200,40,160
96,0,0,9,224,40,4,200,40,160
96,1,7,4,317,47,0,200,39,161
96,2,1,5,290,46,4,200,52,148
97,0,8,0,153,35,8,200,45,155
97,1,6,5,383,53,0,200,43,157
97,2,0,1,131,33,8,200,47,153
98,0,2,5,253,43,5,200,34,166
98,1,8,7,130,34,11,200,36,164
98,2,0,7,189,39,10,200,33,167
99,0,7,0,91,29,7,200,41,159
99,1,4,3,25,23,7,200,39,161
99,2,8,9,199,37,2,200,40,160
100,0,1,6,89,27,2,200,37,163
100,1,4,6,310,50,10,200,35,165
100,2,8,0,159,37,12,200,30,170
101,0,2,3,59,29,15,200,38,162
101,1,8,2,45,27,13,200,37,163
101,2,3,6,100,36,24,200,33,167
102,0,6,5,222,42,10,200,39,161
102,1,3,4,119,33,11,200,44,156
102,2,5,9,97,31,11,200,47,153
103,0,6,1,69,31,18,200,44,156
103,1,4,8,166,38,13,200,35,165
103,2,5,2,150,38,17,200,38,162
104,0,5,8,-36,20,14,200,45,155
104,1,8,5,-81,13,6,200,45,155
104,2,2,6,-159,11,20,200,32,168
105,0,8,4,107,33,14,200,45,155
105,1,8,1,55,25,5,200,42,158
105,2,4,6,149,35,9,200,40,160
106,0,8,5,180,36,4,200,40,160
106,1,8,1,102,30,7,200,49,151
106,2,6,0,74,26,3,200,44,156
107,0,5,2,141,35,11,200,43,157
107,1,0,4,128,32,6,200,34,166
107,2,8,8,147,37,15,200,35,165
108,0,3,2,203,37,1,200,33,167
108,1,3,1,190,38,7,200,49,151
108,2,8,8,161,35,6,200,42,158
109,0,4,4,19,25,14,200,33,167
109,1,7,8,130,30,0,200,44,156
109,2,8,2,30,26,14,200,40,160
110,0,3,6,308,48,5,200,31,169
110,1,2,0,81,27,4,200,53,147
110,2,9,7,184,36,3,200,38,162
111,0,9,4,86,26,0,200,35,165
111,1,7,9,75,25,0,200,41,159
111,2,6,6,-24,16,0,200,51,149
112,0,6,0,229,43,11,200,41,159
112,1,1,5,169,39,15,200,45,155
112,2,0,7,225,43,12,200,37,163
113,0,1,6,229,39,0,200,42,158
113,1,3,4,8,20,3,200,43,157
113,2,8,4,-14,18,3,200,41,159
114,0,3,2,154,34,5,200,32,168
114,1,7,2,115,33,12,200,48,152
114,2,9,0,117,35,17,200,42,158
115,0,9,5,160,36,9,200,34,166
115,1,2,6,165,39,16,200,43,157
115,2,2,0,75,29,11,200,30,170
116,0,1,7,-2,26,22,200,42,158
116,1,2,5,-67,23,30,200,45,155
116,2,3,6,43,33,30,200,41,159
117,0,5,8,257,43,4,200,41,159
117,1,6,3,157,35,7,200,43,157
117,2,8,8,108,32,11,200,38,162
118,0,9,3,-67,15,8,200,36,164
118,1,4,1,35,29,21,200,40,160
118,2,8,0,-77,21,27,200,38,162
119,0,7,6,-8,24,18,200,38,162
119,1,8,3,-54,22,24,200,42,158
119,2,8,5,226,42,9,200,31,169
120,0,3,3,218,38,0,200,40,160
120,1,5,9,217,39,3,200,39,161
120,2,2,5,8,20,3,200,47,153
121,0,8,3,42,22,0,200,37,163
121,1,1,6,324,48,1,200,33,167
121,2,2,3,181,35,1,200,42,158
122,0,7,5,149,35,9,200,39,161
122,1,8,7,114,30,4,200,44,156
122,2,9,0,133,35,13,200,49,151
123,0,8,3,114,30,4,200,43,157
123,1,7,1,140,32,3,200,44,156
123,2,6,8,3,21,7,200,40,160
124,0,3,1,16,20,1,200,43,157
124,1,2,8,-136,12,17,200,38,162
124,2,8,4,0,24,16,200,40,160
125,0,7,0,174,34,0,200,41,159
125,1,1,9,97,27,0,200,46,154
125,2,3,6,350,50,0,200,34,166
126,0,6,9,82,30,12,200,36,164
126,1,9,8,117,35,17,200,41,159
126,2,3,3,97,31,11,200,34,166
127,0,2,4,141,35,11,200,31,169
127,1,7,4,10,30,30,200,36,164
127,2,7,9,87,33,19,200,41,159
128,0,9,9,232,40,2,200,38,162
128,1,6,7,46,26,10,200,37,163
128,2,9,7,160,36,9,200,29,171
129,0,7,3,51,25,6,200,42,158
129,1,1,7,208,40,8,200,45,155
129,2,7,2,150,34,6,200,43,157
130,0,9,0,60,24,1,200,42,158
130,1,3,8,10,22,8,200,48,152
130,2,3,3,292,48,9,200,35,165
131,0,1,7,205,39,6,200,31,169
131,1,3,4,163,37,11,200,47,153
131,2,0,3,275,45,5,200,48,152
132,0,4,7,43,29,19,200,45,155
132,1,7,9,53,27,11,200,38,162
132,2,0,7,-36,24,25,200,30,170
133,0,3,1,229,39,0,200,33,167
133,1,4,2,59,25,4,200,36,164
133,2,2,8,158,34,4,200,37,163
134,0,8,5,258,42,1,200,47,153
134,1,3,3,42,22,0,200,30,170
134,2,1,8,104,28,1,200,51,149
135,0,3,1,46,26,10,200,43,157
135,1,2,3,223,41,7,200,40,160
135,2,5,4,123,33,10,200,41,159
136,0,7,8,-132,12,16,200,41,159
136,1,6,7,19,25,14,200,36,164
136,2,3,3,48,24,4,200,47,153
137,0,9,5,125,31,4,200,42,158
137,1,8,5,48,24,4,200,46,154
137,2,0,6,53,23,0,200,38,162
138,0,2,2,-37,25,28,200,44,156
138,1,1,3,-145,21,44,200,31,169
138,2,9,6,-212,12,36,200,45,155
139,0,8,8,56,24,2,200,40,160
139,1,0,1,268,44,4,200,41,159
139,2,6,0,265,43,2,200,49,151
140,0,6,1,42,26,11,200,38,162
140,1,2,1,255,45,10,200,35,165
140,2,6,6,60,24,1,200,42,158
141,0,3,3,38,26,12,200,31,169
141,1,2,4,138,34,9,200,42,158
141,2,5,8,371,53,3,200,45,155
142,0,1,4,88,28,5,200,31,169
142,1,1,7,104,28,1,200,41,159
142,2,7,5,73,27,6,200,38,162
143,0,3,5,283,49,14,200,37,163
143,1,0,6,436,60,6,200,32,168
143,2,6,8,230,42,8,200,45,155
144,0,7,0,116,32,9,200,37,163
144,1,0,4,196,36,0,200,54,146
144,2,5,8,215,41,9,200,35,165
145,0,1,7,100,32,13,200,35,165
145,1,5,1,148,32,1,200,38,162
145,2,2,7,126,34,12,200,48,152
146,0,2,5,280,44,1,200,36,164
146,1,3,0,313,47,1,200,31,169
146,2,9,6,339,49,0,200,42,158
147,0,5,3,181,43,23,200,31,169
147,1,6,2,56,32,24,200,43,157
147,2,9,8,104,28,1,200,41,159
148,0,4,5,157,35,7,200,32,168
148,1,1,8,67,29,13,200,29,171
148,2,2,3,-45,17,8,200,41,159
149,0,9,8,126,34,12,200,36,164
149,1,2,3,334,50,4,200,29,171
149,2,6,3,87,29,8,200,38,162
150,0,1,9,132,32,5,200,34,166
150,1,0,8,232,44,13,200,38,162
150,2,6,6,-1,21,8,200,39,161
151,0,8,4,221,39,2,200,37,163
151,1,2,2,355,53,7,200,47,153
151,2,5,0,366,54,7,200,36,164
152,0,0,9,144,36,13,200,41,159
152,1,6,1,111,33,13,200,45,155
152,2,2,3,383,53,0,200,47,153
153,0,8,3,231,41,5,200,45,155
153,1,7,3,-35,19,11,200,44,156
153,2,6,1,52,28,14,200,38,162
154,0,2,9,86,26,0,200,52,148
154,1,3,6,317,47,0,200,36,164
154,2,7,2,119,29,0,200,26,174
155,0,5,9,49,23,1,200,38,162
155,1,9,5,291,45,1,200,44,156
155,2,6,0,265,43,2,200,36,164
156,0,1,2,49,31,23,200,39,161
156,1,2,2,129,39,25,200,38,162
156,2,6,3,72,32,20,200,41,159
157,0,7,7,298,46,2,200,46,154
157,1,3,2,56,24,2,200,45,155
157,2,6,3,202,38,4,200,41,159
158,0,4,2,308,52,16,200,40,160
158,1,6,4,121,35,16,200,38,162
158,2,8,4,42,22,0,200,42,158
159,0,0,1,184,36,3,200,39,161
159,1,5,6,85,31,14,200,41,159
159,2,6,9,75,29,11,200,35,165
160,0,8,2,174,34,0,200,40,160
160,1,4,0,73,27,6,200,37,163
160,2,2,4,282,46,6,200,38,162
161,0,7,4,24,28,21,200,31,169
161,1,9,8,281,47,9,200,42,158
161,2,4,0,35,29,21,200,39,161
162,0,3,9,220,40,5,200,37,163
162,1,9,4,175,37,8,200,34,166
162,2,9,7,83,29,9,200,41,159
163,0,3,5,-52,24,29,200,48,152
163,1,4,8,102,34,18,200,35,165
163,2,5,6,-122,22,41,200,49,151
164,0,4,8,161,35,6,200,35,165
164,1,6,0,111,33,13,200,45,155
164,2,5,0,120,36,19,200,36,164
165,0,6,5,-93,17,20,200,39,161
165,1,1,9,97,31,11,200,39,161
165,2,8,0,13,23,10,200,37,163
166,0,5,8,46,26,10,200,36,164
166,1,3,2,190,38,7,200,30,170
166,2,9,5,-46,18,11,200,39,161
167,0,7,8,44,24,5,200,40,160
167,1,8,0,20,20,0,200,40,160
167,2,5,6,176,36,5,200,36,164
168,0,1,9,75,29,11,200,44,156
168,1,7,7,45,27,13,200,34,166
168,2,9,4,134,34,10,200,35,165
169,0,2,3,158,38,15,200,37,163
169,1,3,4,309,47,2,200,47,153
169,2,8,3,51,29,17,200,39,161
170,0,8,0,59,29,15,200,33,167
170,1,7,9,-79,19,22,200,40,160
170,2,8,8,254,46,13,200,37,163
171,0,2,7,301,47,4,200,41,159
171,1,9,3,169,35,4,200,39,161
171,2,5,9,284,44,0,200,32,168
172,0,8,3,50,30,20,200,40,160
172,1,1,2,195,41,14,200,47,153
172,2,7,6,114,38,26,200,37,163
173,0,7,6,-5,25,20,200,43,157
173,1,9,9,81,31,15,200,42,158
173,2,7,8,34,26,13,200,35,165
174,0,2,4,168,40,18,200,46,154
174,1,2,0,112,32,10,200,54,146
174,2,2,9,206,42,14,200,43,157
175,0,2,0,212,40,7,200,37,163
175,1,4,1,136,32,4,200,48,152
175,2,9,2,286,46,5,200,43,157
176,0,8,2,48,32,26,200,39,161
176,1,9,0,22,30,27,200,40,160
176,2,2,3,82,26,1,200,32,168
177,0,9,4,68,28,10,200,45,155
177,1,2,9,24,28,21,200,39,161
177,2,3,9,64,28,11,200,44,156
178,0,7,9,284,44,0,200,45,155
178,1,4,2,165,35,5,200,36,164
178,2,7,2,231,41,5,200,49,151
179,0,6,6,129,35,14,200,34,166
179,1,4,4,-69,21,25,200,32,168
179,2,6,3,114,34,15,200,44,156
180,0,6,2,253,43,5,200,36,164
180,1,9,9,199,37,2,200,42,158
180,2,1,3,143,33,5,200,35,165
181,0,3,0,220,40,5,200,47,153
181,1,3,5,235,41,4,200,38,162
181,2,2,7,147,33,4,200,40,160
182,0,3,4,214,38,1,200,35,165
182,1,2,5,81,31,15,200,45,155
182,2,1,0,165,39,16,200,42,158
183,0,9,3,11,21,5,200,40,160
183,1,9,4,150,34,6,200,41,159
183,2,2,5,-50,14,1,200,35,165
184,0,4,9,104,32,12,200,43,157
184,1,5,0,257,47,15,200,44,156
184,2,9,7,126,38,23,200,34,166
185,0,7,3,32,28,19,200,42,158
185,1,5,7,-41,21,18,200,43,157
185,2,2,2,114,38,26,200,41,159
186,0,8,3,308,48,5,200,48,152
186,1,8,5,308,48,5,200,42,158
186,2,3,5,119,29,0,200,38,162
187,0,5,2,188,36,2,200,46,154
187,1,2,1,177,35,2,200,34,166
187,2,7,2,350,50,0,200,36,164
188,0,2,4,149,35,9,200,36,164
188,1,6,5,370,54,6,200,46,154
188,2,7,0,250,42,3,200,53,147
189,0,6,9,102,30,7,200,36,164
189,1,9,9,422,58,4,200,33,167
189,2,3,7,80,28,7,200,43,157
190,0,4,9,130,30,0,200,39,161
190,1,2,6,116,32,9,200,37,163
190,2,2,2,303,49,9,200,36,164
191,0,8,8,183,37,6,200,40,160
191,1,2,3,21,23,8,200,53,147
191,2,2,2,89,27,2,200,33,167
192,0,4,1,174,38,11,200,40,160
192,1,6,9,324,48,1,200,49,151
192,2,0,1,225,43,12,200,36,164
193,0,3,3,134,34,10,200,43,157
193,1,2,2,280,52,23,200,43,157
193,2,4,1,94,38,31,200,35,165
194,0,2,2,35,25,10,200,38,162
194,1,7,0,108,32,11,200,37,163
194,2,5,2,133,35,13,200,30,170
195,0,3,3,12,28,24,200,34,166
195,1,6,0,25,27,18,200,45,155
195,2,9,7,270,46,9,200,38,162
196,0,1,7,142,34,8,200,41,159
196,1,7,9,58,30,18,200,35,165
196,2,7,1,178,38,10,200,31,169
197,0,0,4,149,35,9,200,36,164
197,1,5,4,69,27,7,200,40,160
197,2,3,1,70,26,4,200,44,156
198,0,4,5,344,52,7,200,31,169
198,1,4,6,-56,20,19,200,39,161
198,2,5,5,63,29,14,200,32,168
199,0,6,4,79,29,10,200,42,158
199,1,8,8,117,35,17,200,41,159
199,2,7,7,218,42,11,200,43,157
200,0,5,2,118,34,14,200,42,158
200,1,6,2,32,24,8,200,41,159
200,2,3,0,201,39,7,200,41,159
